CLIENTE;DATA;VALOR;PRODUTO
Cliente_046;01/10/2022;439.2327190932803;SSD 1TB NVMe
Cliente_046;01/04/2023;439.2327190932803;Headset Gamer HyperX
Cliente_046;01/01/2023;439.2327190932803;SSD 1TB NVMe
Cliente_046;01/03/2025;439.2327190932803;Processador Intel i7
Cliente_046;01/06/2024;439.2327190932803;SSD 1TB NVMe
Cliente_046;01/01/2024;439.2327190932803;HD 2TB Seagate
Cliente_046;01/06/2023;439.2327190932803;Mouse Gamer Logitech
Cliente_046;01/10/2025;439.2327190932803;Cadeira Gamer Reclinável
Cliente_046;01/09/2024;439.2327190932803;Cadeira Gamer Reclinável
Cliente_046;01/04/2024;439.2327190932803;Processador Intel i7
Cliente_046;01/11/2023;439.2327190932803;Monitor 27'' Full HD
Cliente_046;01/06/2024;439.2327190932803;Monitor 32'' 4K
Cliente_046;01/01/2023;439.2327190932803;Placa-Mãe ASUS B550
Cliente_046;01/02/2025;439.2327190932803;Monitor 27'' Full HD
Cliente_046;01/05/2025;439.2327190932803;Mouse Gamer Logitech
Cliente_046;01/04/2025;439.2327190932803;Placa de Vídeo RTX 3060
Cliente_046;01/02/2022;439.2327190932803;Placa de Vídeo RX 6600
Cliente_046;01/01/2023;439.2327190932803;Cadeira Gamer Reclinável
Cliente_046;01/08/2024;439.2327190932803;Teclado Mecânico Redragon
Cliente_047;01/07/2023;461.94907227759523;HD 2TB Seagate
Cliente_047;01/01/2023;461.94907227759523;Headset Gamer HyperX
Cliente_047;01/06/2024;461.94907227759523;Cadeira Gamer Reclinável
Cliente_047;01/08/2024;461.94907227759523;Webcam Full HD Logitech
Cliente_047;01/07/2022;461.94907227759523;Cooler CPU Water Cooler
Cliente_047;01/04/2024;461.94907227759523;Placa-Mãe ASUS B550
Cliente_047;01/07/2024;461.94907227759523;Cadeira Gamer Reclinável
Cliente_047;01/10/2024;461.94907227759523;Placa de Vídeo RX 6600
Cliente_047;01/06/2024;461.94907227759523;Processador Intel i7
Cliente_047;01/12/2024;461.94907227759523;HD 2TB Seagate
Cliente_047;01/02/2024;461.94907227759523;Placa-Mãe ASUS B550
Cliente_047;01/05/2025;461.94907227759523;Webcam Full HD Logitech
Cliente_047;01/06/2024;461.94907227759523;Processador AMD Ryzen 5
Cliente_047;01/05/2024;461.94907227759523;Cadeira Gamer Reclinável
Cliente_047;01/02/2023;461.94907227759523;Headset Gamer HyperX
Cliente_047;01/01/2025;461.94907227759523;Monitor 27'' Full HD
Cliente_047;01/05/2023;461.94907227759523;Placa de Vídeo RTX 3060
Cliente_047;01/11/2023;461.94907227759523;Monitor 27'' Full HD
Cliente_047;01/02/2023;461.94907227759523;Processador Intel i7
Cliente_047;01/06/2025;461.94907227759523;Processador AMD Ryzen 5
Cliente_047;01/08/2024;461.94907227759523;Monitor 32'' 4K
Cliente_047;01/11/2024;461.94907227759523;Fonte 650W 80 Plus Bronze
Cliente_047;01/09/2023;461.94907227759523;Placa de Vídeo RTX 3060
Cliente_047;01/01/2024;461.94907227759523;Teclado Mecânico Redragon
Cliente_047;01/08/2024;461.94907227759523;Teclado Mecânico Redragon
Cliente_047;01/07/2024;461.94907227759523;Placa-Mãe ASUS B550
Cliente_047;01/02/2023;461.94907227759523;Monitor 27'' Full HD
Cliente_047;01/07/2024;461.94907227759523;Placa de Vídeo RX 6600
Cliente_047;01/12/2023;461.94907227759523;Placa-Mãe ASUS B550
Cliente_047;01/10/2025;461.94907227759523;Teclado Mecânico Redragon
Cliente_047;01/10/2025;461.94907227759523;Gabinete Gamer RGB
Cliente_047;01/09/2024;461.94907227759523;Mouse Gamer Logitech
Cliente_047;01/12/2023;461.94907227759523;Placa-Mãe Gigabyte Z690
Cliente_047;01/04/2023;461.94907227759523;Cooler CPU Water Cooler
Cliente_047;01/12/2023;461.94907227759523;Monitor 32'' 4K
Cliente_047;01/05/2024;461.94907227759523;Headset Gamer HyperX
Cliente_047;01/08/2022;461.94907227759523;Placa-Mãe ASUS B550
Cliente_047;01/07/2025;461.94907227759523;Mousepad Grande RGB
Cliente_047;01/12/2022;461.94907227759523;Monitor 27'' Full HD
Cliente_047;01/08/2023;461.94907227759523;Placa-Mãe Gigabyte Z690
Cliente_047;01/10/2025;461.94907227759523;Placa-Mãe ASUS B550
Cliente_047;01/10/2024;461.94907227759523;Webcam Full HD Logitech
Cliente_048;01/12/2024;488.23243530151916;HD 2TB Seagate
Cliente_048;01/12/2024;488.23243530151916;Processador Intel i7
Cliente_048;01/10/2022;488.23243530151916;Cooler CPU Water Cooler
Cliente_048;01/05/2022;488.23243530151916;Placa de Vídeo RTX 3060
Cliente_048;01/05/2023;488.23243530151916;Placa-Mãe ASUS B550
Cliente_048;01/02/2025;488.23243530151916;Mousepad Grande RGB
Cliente_048;01/07/2022;488.23243530151916;Placa-Mãe Gigabyte Z690
Cliente_048;01/07/2024;488.23243530151916;Mousepad Grande RGB
Cliente_048;01/02/2024;488.23243530151916;Processador Intel i7
Cliente_048;01/10/2023;488.23243530151916;Cooler CPU Water Cooler
Cliente_048;01/11/2024;488.23243530151916;Cadeira Gamer Reclinável
Cliente_048;01/05/2025;488.23243530151916;Placa-Mãe Gigabyte Z690
Cliente_048;01/04/2025;488.23243530151916;Processador Intel i7
Cliente_048;01/09/2025;488.23243530151916;Teclado Mecânico Redragon
Cliente_048;01/08/2023;488.23243530151916;Gabinete Gamer RGB
Cliente_048;01/08/2025;488.23243530151916;HD 2TB Seagate
Cliente_048;01/03/2023;488.23243530151916;Placa de Vídeo RX 6600
Cliente_048;01/08/2025;488.23243530151916;Fonte 650W 80 Plus Bronze
Cliente_048;01/10/2023;488.23243530151916;Placa-Mãe Gigabyte Z690
Cliente_048;01/02/2022;488.23243530151916;Mousepad Grande RGB
Cliente_048;01/01/2022;488.23243530151916;Cadeira Gamer Reclinável
Cliente_048;01/12/2023;488.23243530151916;Memória RAM 16GB DDR4
Cliente_048;01/06/2022;488.23243530151916;Fonte 650W 80 Plus Bronze
Cliente_048;01/03/2024;488.23243530151916;Processador AMD Ryzen 5
Cliente_048;01/08/2023;488.23243530151916;Mouse Gamer Logitech
Cliente_048;01/02/2022;488.23243530151916;SSD 1TB NVMe
Cliente_048;01/10/2024;488.23243530151916;Placa-Mãe ASUS B550
Cliente_048;01/06/2024;488.23243530151916;Cooler CPU Water Cooler
Cliente_048;01/06/2024;488.23243530151916;HD 2TB Seagate
Cliente_048;01/09/2023;488.23243530151916;Processador Intel i7
Cliente_048;01/08/2024;488.23243530151916;Mouse Gamer Logitech
Cliente_048;01/10/2024;488.23243530151916;Cooler CPU Water Cooler
Cliente_048;01/04/2025;488.23243530151916;Fonte 650W 80 Plus Bronze
Cliente_048;01/02/2022;488.23243530151916;Placa-Mãe ASUS B550
Cliente_048;01/08/2023;488.23243530151916;Monitor 32'' 4K
Cliente_048;01/05/2023;488.23243530151916;Webcam Full HD Logitech
Cliente_048;01/06/2025;488.23243530151916;Placa de Vídeo RTX 3060
Cliente_048;01/08/2024;488.23243530151916;Mousepad Grande RGB
Cliente_048;01/03/2023;488.23243530151916;Monitor 27'' Full HD
Cliente_048;01/06/2022;488.23243530151916;Teclado Mecânico Redragon
Cliente_048;01/02/2023;488.23243530151916;Headset Gamer HyperX
Cliente_048;01/06/2022;488.23243530151916;Placa de Vídeo RTX 3060
Cliente_048;01/06/2024;488.23243530151916;Gabinete Gamer RGB
Cliente_048;01/09/2025;488.23243530151916;Monitor 32'' 4K
Cliente_049;01/02/2022;440.57649762703386;Mousepad Grande RGB
Cliente_049;01/06/2024;440.57649762703386;Placa de Vídeo RX 6600
Cliente_049;01/06/2024;440.57649762703386;Gabinete Gamer RGB
Cliente_049;01/12/2023;440.57649762703386;Monitor 27'' Full HD
Cliente_049;01/08/2024;440.57649762703386;Cooler CPU Water Cooler
Cliente_049;01/01/2024;440.57649762703386;Memória RAM 16GB DDR4
Cliente_049;01/03/2023;440.57649762703386;Memória RAM 16GB DDR4
Cliente_049;01/02/2022;440.57649762703386;Teclado Mecânico Redragon
Cliente_049;01/06/2025;440.57649762703386;Processador AMD Ryzen 5
Cliente_049;01/05/2024;440.57649762703386;Memória RAM 16GB DDR4
Cliente_049;01/11/2024;440.57649762703386;Processador AMD Ryzen 5
Cliente_049;01/05/2022;440.57649762703386;Processador Intel i7
Cliente_049;01/08/2023;440.57649762703386;Headset Gamer HyperX
Cliente_049;01/11/2022;440.57649762703386;Teclado Mecânico Redragon
Cliente_049;01/07/2022;440.57649762703386;Placa-Mãe ASUS B550
Cliente_049;01/09/2023;440.57649762703386;HD 2TB Seagate
Cliente_049;01/08/2022;440.57649762703386;Placa de Vídeo RTX 3060
Cliente_049;01/06/2022;440.57649762703386;SSD 1TB NVMe
Cliente_049;01/03/2023;440.57649762703386;SSD 1TB NVMe
Cliente_049;01/06/2022;440.57649762703386;Placa de Vídeo RX 6600
Cliente_049;01/04/2023;440.57649762703386;Placa-Mãe Gigabyte Z690
Cliente_049;01/11/2022;440.57649762703386;Placa de Vídeo RTX 3060
Cliente_049;01/05/2024;440.57649762703386;Monitor 32'' 4K
Cliente_049;01/11/2023;440.57649762703386;Placa de Vídeo RTX 3060
Cliente_049;01/04/2023;440.57649762703386;Processador AMD Ryzen 5
Cliente_049;01/07/2022;440.57649762703386;Placa-Mãe ASUS B550
Cliente_049;01/02/2022;440.57649762703386;Webcam Full HD Logitech
Cliente_049;01/12/2024;440.57649762703386;Headset Gamer HyperX
Cliente_049;01/05/2022;440.57649762703386;Processador AMD Ryzen 5
Cliente_049;01/05/2022;440.57649762703386;Gabinete Gamer RGB
Cliente_049;01/06/2025;440.57649762703386;Monitor 27'' Full HD
Cliente_049;01/10/2024;440.57649762703386;Placa-Mãe ASUS B550
Cliente_049;01/01/2023;440.57649762703386;Cooler CPU Water Cooler
Cliente_049;01/12/2023;440.57649762703386;Cadeira Gamer Reclinável
Cliente_049;01/08/2022;440.57649762703386;Cooler CPU Water Cooler
Cliente_049;01/02/2022;440.57649762703386;Mouse Gamer Logitech
Cliente_049;01/10/2024;440.57649762703386;Monitor 27'' Full HD
Cliente_049;01/02/2025;440.57649762703386;Placa-Mãe ASUS B550
Cliente_049;01/08/2023;440.57649762703386;Placa de Vídeo RX 6600
Cliente_049;01/09/2024;440.57649762703386;Monitor 32'' 4K
Cliente_049;01/12/2023;440.57649762703386;Placa de Vídeo RTX 3060
Cliente_049;01/05/2025;440.57649762703386;Fonte 650W 80 Plus Bronze
Cliente_049;01/10/2024;440.57649762703386;Teclado Mecânico Redragon
Cliente_049;01/06/2022;440.57649762703386;Processador AMD Ryzen 5
Cliente_049;01/11/2024;440.57649762703386;Monitor 27'' Full HD
Cliente_050;01/09/2023;416.32972763258977;Headset Gamer HyperX
Cliente_050;01/06/2024;416.32972763258977;Monitor 27'' Full HD
Cliente_050;01/07/2025;416.32972763258977;Fonte 650W 80 Plus Bronze
Cliente_050;01/06/2025;416.32972763258977;Placa-Mãe ASUS B550
Cliente_050;01/10/2025;416.32972763258977;Placa de Vídeo RX 6600
Cliente_050;01/02/2025;416.32972763258977;Placa-Mãe Gigabyte Z690
Cliente_050;01/12/2024;416.32972763258977;Monitor 32'' 4K
Cliente_050;01/10/2022;416.32972763258977;Cooler CPU Water Cooler
Cliente_050;01/07/2022;416.32972763258977;Gabinete Gamer RGB
Cliente_050;01/11/2023;416.32972763258977;Cooler CPU Water Cooler
Cliente_050;01/01/2022;416.32972763258977;Placa de Vídeo RX 6600
Cliente_050;01/02/2022;416.32972763258977;Monitor 27'' Full HD
Cliente_050;01/06/2023;416.32972763258977;Headset Gamer HyperX
Cliente_050;01/10/2022;416.32972763258977;Processador Intel i7
Cliente_050;01/02/2023;416.32972763258977;Headset Gamer HyperX
Cliente_050;01/08/2025;416.32972763258977;Processador Intel i7
Cliente_050;01/01/2022;416.32972763258977;Processador AMD Ryzen 5
Cliente_050;01/05/2023;416.32972763258977;Mouse Gamer Logitech
Cliente_050;01/02/2023;416.32972763258977;Mousepad Grande RGB
Cliente_050;01/09/2025;416.32972763258977;Cooler CPU Water Cooler
Cliente_050;01/04/2025;416.32972763258977;Monitor 27'' Full HD
Cliente_050;01/05/2025;416.32972763258977;Placa-Mãe ASUS B550
Cliente_050;01/06/2022;416.32972763258977;Mouse Gamer Logitech
Cliente_050;01/09/2025;416.32972763258977;Placa-Mãe ASUS B550
Cliente_050;01/07/2024;416.32972763258977;Cadeira Gamer Reclinável
Cliente_050;01/08/2022;416.32972763258977;HD 2TB Seagate
Cliente_050;01/05/2022;416.32972763258977;Gabinete Gamer RGB
Cliente_050;01/07/2023;416.32972763258977;Cadeira Gamer Reclinável
Cliente_050;01/01/2025;416.32972763258977;HD 2TB Seagate
Cliente_050;01/03/2024;416.32972763258977;Cadeira Gamer Reclinável
Cliente_050;01/09/2025;416.32972763258977;Processador Intel i7
Cliente_050;01/03/2023;416.32972763258977;Placa de Vídeo RX 6600
Cliente_050;01/01/2025;416.32972763258977;HD 2TB Seagate
Cliente_050;01/05/2025;416.32972763258977;Placa-Mãe Gigabyte Z690
Cliente_050;01/11/2024;416.32972763258977;Cooler CPU Water Cooler
Cliente_050;01/12/2023;416.32972763258977;SSD 1TB NVMe
Cliente_050;01/04/2022;416.32972763258977;Webcam Full HD Logitech
Cliente_050;01/03/2023;416.32972763258977;Teclado Mecânico Redragon
Cliente_050;01/02/2023;416.32972763258977;HD 2TB Seagate
Cliente_050;01/03/2023;416.32972763258977;Monitor 27'' Full HD
Cliente_050;01/01/2023;416.32972763258977;Monitor 32'' 4K
Cliente_050;01/08/2024;416.32972763258977;Monitor 32'' 4K
Cliente_050;01/12/2023;416.32972763258977;Mousepad Grande RGB
Cliente_050;01/11/2024;416.32972763258977;Mousepad Grande RGB
Cliente_050;01/05/2024;416.32972763258977;Monitor 27'' Full HD
Cliente_050;01/04/2022;416.32972763258977;Cadeira Gamer Reclinável
Cliente_051;01/10/2023;12130.399500276635;Mousepad Grande RGB
Cliente_051;01/05/2023;12130.399500276635;Gabinete Gamer RGB
Cliente_051;01/04/2024;12130.399500276635;Gabinete Gamer RGB
Cliente_051;01/10/2023;12130.399500276635;Fonte 650W 80 Plus Bronze
Cliente_051;01/04/2022;12130.399500276635;Cadeira Gamer Reclinável
Cliente_051;01/09/2022;12130.399500276635;Placa-Mãe ASUS B550
Cliente_051;01/03/2025;12130.399500276635;Mouse Gamer Logitech
Cliente_051;01/09/2022;12130.399500276635;Mousepad Grande RGB
Cliente_051;01/04/2025;12130.399500276635;SSD 1TB NVMe
Cliente_051;01/04/2022;12130.399500276635;Monitor 27'' Full HD
Cliente_051;01/02/2022;12130.399500276635;Placa de Vídeo RTX 3060
Cliente_051;01/09/2024;12130.399500276635;SSD 1TB NVMe
Cliente_051;01/12/2024;12130.399500276635;Gabinete Gamer RGB
Cliente_051;01/03/2024;12130.399500276635;Headset Gamer HyperX
Cliente_051;01/10/2023;12130.399500276635;Headset Gamer HyperX
Cliente_051;01/04/2022;12130.399500276635;Placa-Mãe ASUS B550
Cliente_051;01/02/2023;12130.399500276635;Monitor 32'' 4K
Cliente_051;01/06/2023;12130.399500276635;Mousepad Grande RGB
Cliente_051;01/03/2025;12130.399500276635;Monitor 27'' Full HD
Cliente_051;01/08/2022;12130.399500276635;Teclado Mecânico Redragon
Cliente_051;01/03/2025;12130.399500276635;Cadeira Gamer Reclinável
Cliente_051;01/04/2024;12130.399500276635;Placa de Vídeo RX 6600
Cliente_051;01/07/2022;12130.399500276635;Mousepad Grande RGB
Cliente_051;01/04/2024;12130.399500276635;Teclado Mecânico Redragon
Cliente_051;01/09/2025;12130.399500276635;Gabinete Gamer RGB
Cliente_051;01/09/2022;12130.399500276635;Mouse Gamer Logitech
Cliente_051;01/09/2024;12130.399500276635;Headset Gamer HyperX
Cliente_051;01/04/2024;12130.399500276635;Monitor 32'' 4K
Cliente_051;01/10/2025;12130.399500276635;Headset Gamer HyperX
Cliente_051;01/09/2024;12130.399500276635;Cadeira Gamer Reclinável
Cliente_051;01/08/2025;12130.399500276635;Placa de Vídeo RTX 3060
Cliente_051;01/07/2022;12130.399500276635;Monitor 27'' Full HD
Cliente_051;01/05/2025;12130.399500276635;Teclado Mecânico Redragon
Cliente_051;01/05/2024;12130.399500276635;Mouse Gamer Logitech
Cliente_051;01/10/2023;12130.399500276635;Memória RAM 16GB DDR4
Cliente_051;01/06/2024;12130.399500276635;Gabinete Gamer RGB
Cliente_051;01/05/2024;12130.399500276635;Headset Gamer HyperX
Cliente_051;01/03/2025;12130.399500276635;Monitor 27'' Full HD
Cliente_051;01/01/2025;12130.399500276635;Processador Intel i7
Cliente_051;01/05/2022;12130.399500276635;Mousepad Grande RGB
Cliente_051;01/09/2025;12130.399500276635;Placa-Mãe Gigabyte Z690
Cliente_051;01/01/2023;12130.399500276635;Teclado Mecânico Redragon
Cliente_051;01/06/2022;12130.399500276635;Placa de Vídeo RX 6600
Cliente_051;01/02/2024;12130.399500276635;Cadeira Gamer Reclinável
Cliente_051;01/02/2022;12130.399500276635;Memória RAM 16GB DDR4
Cliente_051;01/06/2024;12130.399500276635;SSD 1TB NVMe
Cliente_051;01/12/2023;12130.399500276635;Placa-Mãe ASUS B550
Cliente_051;01/07/2022;12130.399500276635;HD 2TB Seagate
Cliente_051;01/08/2023;12130.399500276635;Processador AMD Ryzen 5
Cliente_051;01/08/2023;12130.399500276635;SSD 1TB NVMe
Cliente_051;01/04/2024;12130.399500276635;Placa de Vídeo RX 6600
Cliente_051;01/08/2024;12130.399500276635;Monitor 32'' 4K
Cliente_051;01/02/2025;12130.399500276635;Mousepad Grande RGB
Cliente_051;01/05/2024;12130.399500276635;Placa de Vídeo RX 6600
Cliente_051;01/11/2023;12130.399500276635;Placa de Vídeo RTX 3060
Cliente_051;01/11/2023;12130.399500276635;Headset Gamer HyperX
Cliente_052;01/11/2022;2097.559707711053;Placa-Mãe Gigabyte Z690
Cliente_052;01/10/2023;2097.559707711053;Headset Gamer HyperX
Cliente_052;01/08/2025;2097.559707711053;Fonte 650W 80 Plus Bronze
Cliente_052;01/02/2023;2097.559707711053;Mousepad Grande RGB
Cliente_052;01/09/2023;2097.559707711053;Placa-Mãe Gigabyte Z690
Cliente_052;01/04/2022;2097.559707711053;Webcam Full HD Logitech
Cliente_052;01/05/2023;2097.559707711053;Placa-Mãe Gigabyte Z690
Cliente_052;01/09/2025;2097.559707711053;Processador AMD Ryzen 5
Cliente_052;01/05/2022;2097.559707711053;Mouse Gamer Logitech
Cliente_052;01/06/2023;2097.559707711053;Mousepad Grande RGB
Cliente_052;01/11/2022;2097.559707711053;HD 2TB Seagate
Cliente_052;01/07/2023;2097.559707711053;Placa-Mãe ASUS B550
Cliente_052;01/10/2024;2097.559707711053;Mousepad Grande RGB
Cliente_052;01/09/2025;2097.559707711053;Cadeira Gamer Reclinável
Cliente_052;01/06/2024;2097.559707711053;Teclado Mecânico Redragon
Cliente_052;01/11/2024;2097.559707711053;Processador AMD Ryzen 5
Cliente_052;01/08/2022;2097.559707711053;Mousepad Grande RGB
Cliente_052;01/12/2024;2097.559707711053;Headset Gamer HyperX
Cliente_052;01/08/2025;2097.559707711053;Placa-Mãe ASUS B550
Cliente_052;01/10/2025;2097.559707711053;HD 2TB Seagate
Cliente_052;01/12/2023;2097.559707711053;Placa de Vídeo RX 6600
Cliente_052;01/07/2023;2097.559707711053;Memória RAM 16GB DDR4
Cliente_052;01/09/2025;2097.559707711053;Fonte 650W 80 Plus Bronze
Cliente_052;01/04/2023;2097.559707711053;Monitor 27'' Full HD
Cliente_052;01/07/2023;2097.559707711053;Mouse Gamer Logitech
Cliente_052;01/07/2025;2097.559707711053;SSD 1TB NVMe
Cliente_052;01/06/2024;2097.559707711053;Placa-Mãe Gigabyte Z690
Cliente_052;01/11/2023;2097.559707711053;Monitor 27'' Full HD
Cliente_052;01/06/2025;2097.559707711053;Monitor 32'' 4K
Cliente_052;01/08/2023;2097.559707711053;Headset Gamer HyperX
Cliente_052;01/05/2023;2097.559707711053;Mouse Gamer Logitech
Cliente_052;01/02/2024;2097.559707711053;Memória RAM 16GB DDR4
Cliente_052;01/01/2022;2097.559707711053;Gabinete Gamer RGB
Cliente_052;01/10/2022;2097.559707711053;SSD 1TB NVMe
Cliente_052;01/09/2025;2097.559707711053;Placa de Vídeo RTX 3060
Cliente_052;01/10/2024;2097.559707711053;Cooler CPU Water Cooler
Cliente_052;01/07/2023;2097.559707711053;Placa-Mãe Gigabyte Z690
Cliente_052;01/08/2025;2097.559707711053;HD 2TB Seagate
Cliente_052;01/09/2023;2097.559707711053;Monitor 27'' Full HD
Cliente_052;01/01/2023;2097.559707711053;Monitor 32'' 4K
Cliente_052;01/11/2022;2097.559707711053;Monitor 32'' 4K
Cliente_052;01/12/2022;2097.559707711053;Mousepad Grande RGB
Cliente_052;01/12/2022;2097.559707711053;Mouse Gamer Logitech
Cliente_052;01/09/2023;2097.559707711053;Placa-Mãe Gigabyte Z690
Cliente_052;01/09/2025;2097.559707711053;Monitor 32'' 4K
Cliente_052;01/02/2025;2097.559707711053;Placa-Mãe ASUS B550
Cliente_052;01/01/2025;2097.559707711053;Placa de Vídeo RTX 3060
Cliente_052;01/07/2025;2097.559707711053;Headset Gamer HyperX
Cliente_052;01/08/2023;2097.559707711053;Fonte 650W 80 Plus Bronze
Cliente_053;01/07/2025;437.7970009992779;Cooler CPU Water Cooler
Cliente_053;01/07/2024;437.7970009992779;Placa-Mãe ASUS B550
Cliente_053;01/03/2022;437.7970009992779;Fonte 650W 80 Plus Bronze
Cliente_053;01/07/2022;437.7970009992779;Processador Intel i7
Cliente_053;01/01/2022;437.7970009992779;Monitor 32'' 4K
Cliente_053;01/06/2024;437.7970009992779;Placa de Vídeo RTX 3060
Cliente_053;01/01/2025;437.7970009992779;Cadeira Gamer Reclinável
Cliente_053;01/03/2022;437.7970009992779;Webcam Full HD Logitech
Cliente_053;01/12/2024;437.7970009992779;SSD 1TB NVMe
Cliente_053;01/10/2025;437.7970009992779;Gabinete Gamer RGB
Cliente_053;01/09/2023;437.7970009992779;Processador Intel i7
Cliente_053;01/11/2023;437.7970009992779;SSD 1TB NVMe
Cliente_053;01/09/2023;437.7970009992779;Placa de Vídeo RX 6600
Cliente_053;01/04/2023;437.7970009992779;Placa de Vídeo RTX 3060
Cliente_053;01/10/2022;437.7970009992779;Monitor 27'' Full HD
Cliente_053;01/04/2024;437.7970009992779;Memória RAM 16GB DDR4
Cliente_053;01/04/2024;437.7970009992779;Fonte 650W 80 Plus Bronze
Cliente_053;01/02/2025;437.7970009992779;Placa de Vídeo RTX 3060
Cliente_053;01/11/2024;437.7970009992779;Mouse Gamer Logitech
Cliente_053;01/03/2022;437.7970009992779;Cooler CPU Water Cooler
Cliente_053;01/07/2023;437.7970009992779;Processador AMD Ryzen 5
Cliente_053;01/12/2024;437.7970009992779;Webcam Full HD Logitech
Cliente_053;01/11/2023;437.7970009992779;HD 2TB Seagate
Cliente_053;01/11/2022;437.7970009992779;Fonte 650W 80 Plus Bronze
Cliente_053;01/01/2022;437.7970009992779;SSD 1TB NVMe
Cliente_053;01/12/2022;437.7970009992779;Fonte 650W 80 Plus Bronze
Cliente_053;01/01/2025;437.7970009992779;Processador Intel i7
Cliente_053;01/02/2023;437.7970009992779;Headset Gamer HyperX
Cliente_053;01/01/2022;437.7970009992779;Gabinete Gamer RGB
Cliente_053;01/02/2022;437.7970009992779;Teclado Mecânico Redragon
Cliente_053;01/06/2023;437.7970009992779;Placa-Mãe Gigabyte Z690
Cliente_053;01/07/2023;437.7970009992779;Monitor 27'' Full HD
Cliente_053;01/03/2024;437.7970009992779;Webcam Full HD Logitech
Cliente_053;01/02/2022;437.7970009992779;Teclado Mecânico Redragon
Cliente_053;01/05/2022;437.7970009992779;Webcam Full HD Logitech
Cliente_053;01/09/2022;437.7970009992779;Memória RAM 16GB DDR4
Cliente_053;01/02/2025;437.7970009992779;Cadeira Gamer Reclinável
Cliente_053;01/03/2022;437.7970009992779;SSD 1TB NVMe
Cliente_053;01/01/2025;437.7970009992779;Mousepad Grande RGB
Cliente_053;01/10/2022;437.7970009992779;Memória RAM 16GB DDR4
Cliente_053;01/09/2025;437.7970009992779;Placa-Mãe ASUS B550
Cliente_053;01/11/2024;437.7970009992779;Monitor 27'' Full HD
Cliente_053;01/03/2022;437.7970009992779;Processador AMD Ryzen 5
Cliente_053;01/10/2022;437.7970009992779;Monitor 32'' 4K
Cliente_053;01/12/2022;437.7970009992779;Placa-Mãe Gigabyte Z690
Cliente_053;01/10/2023;437.7970009992779;Placa-Mãe Gigabyte Z690
Cliente_053;01/06/2024;437.7970009992779;Webcam Full HD Logitech
Cliente_054;01/04/2024;18151.429435623777;Memória RAM 16GB DDR4
Cliente_054;01/09/2025;18151.429435623777;Cooler CPU Water Cooler
Cliente_054;01/07/2023;18151.429435623777;Mousepad Grande RGB
Cliente_054;01/09/2022;18151.429435623777;Monitor 27'' Full HD
Cliente_054;01/01/2025;18151.429435623777;Gabinete Gamer RGB
Cliente_054;01/11/2024;18151.429435623777;Monitor 27'' Full HD
Cliente_054;01/05/2025;18151.429435623777;Gabinete Gamer RGB
Cliente_054;01/01/2024;18151.429435623777;Monitor 27'' Full HD
Cliente_054;01/04/2023;18151.429435623777;Placa-Mãe Gigabyte Z690
Cliente_054;01/05/2024;18151.429435623777;Teclado Mecânico Redragon
Cliente_054;01/09/2023;18151.429435623777;Fonte 650W 80 Plus Bronze
Cliente_054;01/05/2025;18151.429435623777;Placa de Vídeo RX 6600
Cliente_054;01/02/2023;18151.429435623777;Mouse Gamer Logitech
Cliente_054;01/05/2022;18151.429435623777;HD 2TB Seagate
Cliente_054;01/04/2023;18151.429435623777;Processador Intel i7
Cliente_054;01/07/2022;18151.429435623777;Mousepad Grande RGB
Cliente_054;01/12/2024;18151.429435623777;HD 2TB Seagate
Cliente_054;01/07/2025;18151.429435623777;Memória RAM 16GB DDR4
Cliente_054;01/10/2024;18151.429435623777;Cadeira Gamer Reclinável
Cliente_054;01/01/2022;18151.429435623777;Teclado Mecânico Redragon
Cliente_054;01/10/2024;18151.429435623777;Mousepad Grande RGB
Cliente_054;01/10/2022;18151.429435623777;Placa de Vídeo RX 6600
Cliente_054;01/05/2022;18151.429435623777;Mouse Gamer Logitech
Cliente_054;01/09/2025;18151.429435623777;Cadeira Gamer Reclinável
Cliente_054;01/05/2022;18151.429435623777;Fonte 650W 80 Plus Bronze
Cliente_054;01/02/2022;18151.429435623777;Cooler CPU Water Cooler
Cliente_054;01/05/2022;18151.429435623777;Processador Intel i7
Cliente_054;01/03/2023;18151.429435623777;Placa-Mãe ASUS B550
Cliente_054;01/06/2024;18151.429435623777;Memória RAM 16GB DDR4
Cliente_054;01/07/2025;18151.429435623777;Memória RAM 16GB DDR4
Cliente_054;01/03/2025;18151.429435623777;Monitor 27'' Full HD
Cliente_054;01/03/2023;18151.429435623777;Fonte 650W 80 Plus Bronze
Cliente_054;01/10/2023;18151.429435623777;Placa-Mãe Gigabyte Z690
Cliente_054;01/04/2024;18151.429435623777;Monitor 32'' 4K
Cliente_054;01/08/2024;18151.429435623777;Headset Gamer HyperX
Cliente_054;01/03/2022;18151.429435623777;Cadeira Gamer Reclinável
Cliente_054;01/11/2024;18151.429435623777;Processador Intel i7
Cliente_054;01/05/2025;18151.429435623777;Memória RAM 16GB DDR4
Cliente_054;01/04/2025;18151.429435623777;Mouse Gamer Logitech
Cliente_054;01/02/2024;18151.429435623777;Cooler CPU Water Cooler
Cliente_054;01/04/2024;18151.429435623777;Placa de Vídeo RTX 3060
Cliente_054;01/11/2023;18151.429435623777;Processador AMD Ryzen 5
Cliente_054;01/12/2022;18151.429435623777;HD 2TB Seagate
